target_gene,minimum_coverage_fraction,common_denominator_n,selected_common_contexts,background_gene_id,background_gene_symbol,endpoint,pseudo_target_statistic,empirical_p_plus1_leave_one_out,randomized_tie_rank_p,p_value_direction,n_reference_profiles_including_pseudo_target,calibration_note
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000277639,AC007906.2,negative_median,-2.671385397919078,0.05223880597014925,0.051845364468936714,lower,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000006453,BAIAP2L1,recurrent_gain,0.6666666666666666,0.03731343283582089,0.030613325591852415,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000007908,SELE,recurrent_gain,0,1,0.8956793110640442,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000007933,FMO3,recurrent_gain,0,1,0.9258101574204334,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000019102,VSIG2,recurrent_gain,0.16666666666666666,0.7388059701492538,0.4627589050197362,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000019991,HGF,recurrent_gain,0,1,0.9549200003984064,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000022556,NLRP2,recurrent_gain,0.3333333333333333,0.417910447761194,0.21137153726668834,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000053918,KCNQ1,recurrent_gain,0.16666666666666666,0.7388059701492538,0.6606240375749349,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000055732,MCOLN3,recurrent_gain,0.16666666666666666,0.7388059701492538,0.49134692134259184,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000070731,ST6GALNAC2,recurrent_gain,0.16666666666666666,0.7388059701492538,0.6229961060435831,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000073792,IGF2BP2,recurrent_gain,0.5,0.1865671641791045,0.09392755370197901,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000075275,CELSR1,recurrent_gain,0.16666666666666666,0.7388059701492538,0.5757484234271766,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000079385,CEACAM1,recurrent_gain,0.3333333333333333,0.417910447761194,0.19297492961440957,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000082074,FYB1,recurrent_gain,0.5,0.1865671641791045,0.06270409043906118,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000086300,SNX10,recurrent_gain,0.3333333333333333,0.417910447761194,0.30009022271677627,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000087237,CETP,recurrent_gain,0.3333333333333333,0.417910447761194,0.3619476515615581,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000088756,ARHGAP28,recurrent_gain,0,1,0.7787565808680686,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000091262,ABCC6,recurrent_gain,0,1,0.8632168612588864,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000102048,ASB9,recurrent_gain,0,1,0.7540471688218748,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000104611,SH2D4A,recurrent_gain,0.3333333333333333,0.417910447761194,0.30206165286893055,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000105664,COMP,recurrent_gain,0.5,0.1865671641791045,0.097533692710046,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000105825,TFPI2,recurrent_gain,0.3333333333333333,0.417910447761194,0.21831651255940157,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000105967,TFEC,recurrent_gain,0.3333333333333333,0.417910447761194,0.3809676840710245,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000106004,HOXA5,recurrent_gain,0,1,0.8751428245076799,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000108511,HOXB6,recurrent_gain,0.16666666666666666,0.7388059701492538,0.45840652466668236,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000108846,ABCC3,recurrent_gain,0.5,0.1865671641791045,0.15439857429922071,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000108950,FAM20A,recurrent_gain,0,1,0.8363291033640948,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000109743,BST1,recurrent_gain,0,1,0.997977829119538,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000110723,EXPH5,recurrent_gain,0.16666666666666666,0.7388059701492538,0.4593413145621933,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000111199,TRPV4,recurrent_gain,0.16666666666666666,0.7388059701492538,0.6293271855423366,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000111424,VDR,recurrent_gain,0.5,0.1865671641791045,0.17434102820176908,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000112299,VNN1,recurrent_gain,0,1,0.9196070112260197,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000112812,PRSS16,recurrent_gain,0.3333333333333333,0.417910447761194,0.2494853203977222,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000113361,CDH6,recurrent_gain,0.3333333333333333,0.417910447761194,0.28137859437482626,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000115165,CYTIP,recurrent_gain,0.3333333333333333,0.417910447761194,0.3314687993756231,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000115339,GALNT3,recurrent_gain,0.3333333333333333,0.417910447761194,0.2885025969598748,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000115361,ACADL,recurrent_gain,0.16666666666666666,0.7388059701492538,0.6169856259522876,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000115363,EVA1A,recurrent_gain,0,1,0.8952025573599889,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000115604,IL18R1,recurrent_gain,0.16666666666666666,0.7388059701492538,0.5208681251631299,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000118308,IRAG2,recurrent_gain,0.16666666666666666,0.7388059701492538,0.7131088288629484,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000119411,BSPRY,recurrent_gain,0.3333333333333333,0.417910447761194,0.3762143822143605,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000120075,HOXB5,recurrent_gain,0.16666666666666666,0.7388059701492538,0.5437983154082922,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000120756,PLS1,recurrent_gain,0.5,0.1865671641791045,0.05490193880204834,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000125384,PTGER2,recurrent_gain,0,1,0.9690621039819723,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000125731,SH2D3A,recurrent_gain,0,1,0.8122866414556864,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000126460,PRRG2,recurrent_gain,0.16666666666666666,0.7388059701492538,0.6754391943434698,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000127084,FGD3,recurrent_gain,0.16666666666666666,0.7388059701492538,0.42058280794429526,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000128342,LIF,recurrent_gain,0.3333333333333333,0.417910447761194,0.3613686388664281,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000130762,ARHGEF16,recurrent_gain,0.5,0.1865671641791045,0.1378737287178858,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000130768,SMPDL3B,recurrent_gain,0.5,0.1865671641791045,0.17014678101986647,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000130940,CASZ1,recurrent_gain,0.16666666666666666,0.7388059701492538,0.463921168537588,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000135378,PRRG4,recurrent_gain,0.3333333333333333,0.417910447761194,0.2541619161015321,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000137834,SMAD6,recurrent_gain,0,1,0.7390973680902884,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000138755,CXCL9,recurrent_gain,0.6666666666666666,0.03731343283582089,0.013382936431678817,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000138792,ENPEP,recurrent_gain,0.16666666666666666,0.7388059701492538,0.6501866946580694,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000139055,ERP27,recurrent_gain,0.3333333333333333,0.417910447761194,0.21656722266664868,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000141293,SKAP1,recurrent_gain,0.16666666666666666,0.7388059701492538,0.7288232119632329,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000141574,SECTM1,recurrent_gain,0.5,0.1865671641791045,0.12097158830668499,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000143365,RORC,recurrent_gain,0.16666666666666666,0.7388059701492538,0.5148202083455816,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000144331,ZNF385B,recurrent_gain,0.16666666666666666,0.7388059701492538,0.5035033847445122,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000144681,STAC,recurrent_gain,0.16666666666666666,0.7388059701492538,0.6061978069439864,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000144810,COL8A1,recurrent_gain,0.5,0.1865671641791045,0.12086453343699895,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000146904,EPHA1,recurrent_gain,0.3333333333333333,0.417910447761194,0.24294249965711984,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000148426,PROSER2,recurrent_gain,0,1,0.8599385603508258,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000151364,KCTD14,recurrent_gain,0,1,0.8720545720729505,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000151715,TMEM45B,recurrent_gain,0.3333333333333333,0.417910447761194,0.20801224588909978,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000152779,SLC16A12,recurrent_gain,0,1,0.7729035075180538,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000152939,MARVELD2,recurrent_gain,0.16666666666666666,0.7388059701492538,0.46478854206654785,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000153064,BANK1,recurrent_gain,0,1,0.9515238030876186,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000155465,SLC7A7,recurrent_gain,0.16666666666666666,0.7388059701492538,0.6344037817985709,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A5,0.5,6,BRCA;KICH;KIRC;KIRP;LUAD;LUSC,ENSG00000155629,PIK3AP1,recurrent_gain,0.3333333333333333,0.417910447761194,0.19592290253677308,upper,134,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
