target_gene,context,logFC,constituent_cancers,n_constituent_cancers,record_type
MAOB,colon,-0.10521379364252804,COAD,1,background_organ_value
MAOB,esophagus,-0.05270032952278104,ESCA,1,background_organ_value
MAOB,lung,0.207908763319024,LUAD;LUSC,2,background_organ_value
MAOB,prostate,0.1913468904820129,PRAD,1,background_organ_value
MAOB,colon,0.994621244764715,COAD,1,background_organ_value
MAOB,esophagus,0.3286683169093038,ESCA,1,background_organ_value
MAOB,breast,-0.15209566889715023,BRCA,1,background_organ_value
MAOB,esophagus,0.6212790758993106,ESCA,1,background_organ_value
MAOB,kidney,-0.2783131828401167,KICH;KIRC;KIRP,3,background_organ_value
MAOB,liver,0.04382286502626249,LIHC,1,background_organ_value
MAOB,lung,0.4808056581888648,LUAD;LUSC,2,background_organ_value
MAOB,prostate,0.06071436910556777,PRAD,1,background_organ_value
MAOB,colon,0.21914804049456393,COAD,1,background_organ_value
MAOB,esophagus,-0.12340393617522998,ESCA,1,background_organ_value
MAOB,kidney,-0.254347676113329,KICH,1,background_organ_value
MAOB,prostate,-0.30034307383718867,PRAD,1,background_organ_value
MAOB,breast,0.782322631162832,BRCA,1,background_organ_value
MAOB,esophagus,0.8688227042590118,ESCA,1,background_organ_value
MAOB,kidney,0.5192659424805647,KICH;KIRC;KIRP,3,background_organ_value
MAOB,lung,1.6898173311730624,LUAD;LUSC,2,background_organ_value
MAOB,prostate,0.0912664990809984,PRAD,1,background_organ_value
MAOB,liver,-0.10531316598946812,LIHC,1,background_organ_value
MAOB,thyroid,-1.5411614857604783,THCA,1,background_organ_value
MAOB,esophagus,-0.13238349238154026,ESCA,1,background_organ_value
MAOB,kidney,0.4431236998221024,KICH;KIRC,2,background_organ_value
MAOB,lung,-0.6234771355651103,LUAD;LUSC,2,background_organ_value
MAOB,stomach,-0.02869722418286824,STAD,1,background_organ_value
MAOB,breast,0.4243977888560265,BRCA,1,background_organ_value
MAOB,colon,0.6896679497023273,COAD,1,background_organ_value
MAOB,esophagus,0.05274293209285653,ESCA,1,background_organ_value
MAOB,kidney,0.3802093792482639,KICH;KIRC;KIRP,3,background_organ_value
MAOB,lung,0.5264922592466315,LUAD;LUSC,2,background_organ_value
MAOB,prostate,0.1090307672446328,PRAD,1,background_organ_value
MAOB,colon,-0.09129808891484116,COAD,1,background_organ_value
MAOB,esophagus,-0.01008009739797076,ESCA,1,background_organ_value
MAOB,liver,-1.3396520208078126,LIHC,1,background_organ_value
MAOB,breast,-0.6616115671864135,BRCA,1,background_organ_value
MAOB,colon,0.5569348850851257,COAD,1,background_organ_value
MAOB,esophagus,-0.5260393982370408,ESCA,1,background_organ_value
MAOB,liver,0.2561087858047755,LIHC,1,background_organ_value
MAOB,lung,-0.4722401350788562,LUAD;LUSC,2,background_organ_value
MAOB,liver,-0.6491228135579563,LIHC,1,background_organ_value
MAOB,colon,0.03947359508159295,COAD,1,background_organ_value
MAOB,esophagus,1.2174165055372057,ESCA,1,background_organ_value
MAOB,kidney,0.946411647845492,KICH;KIRC;KIRP,3,background_organ_value
MAOB,stomach,1.2704508105117904,STAD,1,background_organ_value
MAOB,breast,-0.16469627019425942,BRCA,1,background_organ_value
MAOB,colon,-0.48042304420363097,COAD,1,background_organ_value
MAOB,esophagus,-0.38039653678551655,ESCA,1,background_organ_value
MAOB,kidney,-0.2792272639572726,KICH;KIRC;KIRP,3,background_organ_value
MAOB,prostate,-0.304014276269069,PRAD,1,background_organ_value
MAOB,liver,-0.1437623464412252,LIHC,1,background_organ_value
MAOB,colon,0.13937131702004535,COAD,1,background_organ_value
MAOB,kidney,0.21630375392799345,KICH,1,background_organ_value
MAOB,colon,0.8715280860614915,COAD,1,background_organ_value
MAOB,kidney,-0.4989463590396041,KICH,1,background_organ_value
MAOB,liver,-0.2553405641871655,LIHC,1,background_organ_value
MAOB,lung,-0.04184403869131964,LUAD;LUSC,2,background_organ_value
MAOB,colon,-0.4137101212428784,COAD,1,background_organ_value
MAOB,esophagus,-0.964518775103172,ESCA,1,background_organ_value
MAOB,lung,-0.0703563531765942,LUAD;LUSC,2,background_organ_value
MAOB,breast,-1.6966842625282426,BRCA,1,background_organ_value
MAOB,esophagus,-2.299689833451162,ESCA,1,background_organ_value
MAOB,kidney,-0.6889986691445096,KICH;KIRC;KIRP,3,background_organ_value
MAOB,liver,-0.9766298960955008,LIHC,1,background_organ_value
MAOB,prostate,-0.8700317722210987,PRAD,1,background_organ_value
MAOB,colon,-0.08055625588740328,COAD,1,background_organ_value
MAOB,kidney,-0.7791643529233696,KICH;KIRC;KIRP,3,background_organ_value
MAOB,prostate,-0.1263066421924346,PRAD,1,background_organ_value
MAOB,thyroid,-0.44326042621636297,THCA,1,background_organ_value
MAOB,thyroid,3.2636788680630566,THCA,1,background_organ_value
MAOB,liver,0.1568454100842115,LIHC,1,background_organ_value
MAOB,stomach,-1.3355807404873032,STAD,1,background_organ_value
MAOB,stomach,-0.17495890433436068,STAD,1,background_organ_value
MAOB,kidney,0.3490447513636305,KIRP,1,background_organ_value
MAOB,liver,-1.15751308878351,LIHC,1,background_organ_value
MAOB,breast,0.13069954374725778,BRCA,1,background_organ_value
MAOB,colon,0.4875190812191199,COAD,1,background_organ_value
MAOB,kidney,0.23780310100305002,KICH;KIRC,2,background_organ_value
MAOB,lung,0.6404697579779448,LUAD;LUSC,2,background_organ_value
MAOB,prostate,0.01718702848365737,PRAD,1,background_organ_value
MAOB,liver,0.03754635543744213,LIHC,1,background_organ_value
MAOB,colon,-0.3439021205648777,COAD,1,background_organ_value
MAOB,stomach,-0.21593677110344753,STAD,1,background_organ_value
MAOB,colon,2.1018141822168483,COAD,1,background_organ_value
MAOB,esophagus,1.579917016998943,ESCA,1,background_organ_value
MAOB,stomach,1.1641372579998093,STAD,1,background_organ_value
MAOB,liver,-0.21231997421343457,LIHC,1,background_organ_value
MAOB,breast,-0.6860453216459346,BRCA,1,background_organ_value
MAOB,esophagus,-0.7103206947766799,ESCA,1,background_organ_value
MAOB,lung,-0.09810162095330414,LUAD;LUSC,2,background_organ_value
MAOB,prostate,-0.24439920318606295,PRAD,1,background_organ_value
MAOB,stomach,-1.0529658603529517,STAD,1,background_organ_value
MAOB,stomach,-0.17796828581224722,STAD,1,background_organ_value
MAOB,colon,0.3102129860260243,COAD,1,background_organ_value
MAOB,esophagus,-0.0988073188159606,ESCA,1,background_organ_value
MAOB,lung,0.28790249944751234,LUAD;LUSC,2,background_organ_value
MAOB,stomach,-0.27745546849697345,STAD,1,background_organ_value
MAOB,esophagus,-0.602682352778446,ESCA,1,background_organ_value
MAOB,lung,-0.2827685335912911,LUAD;LUSC,2,background_organ_value
MAOB,prostate,-0.4038481836059887,PRAD,1,background_organ_value
MAOB,stomach,-0.3425390468510738,STAD,1,background_organ_value
MAOB,stomach,0.29278445143105947,STAD,1,background_organ_value
MAOB,breast,0.177759541377963,BRCA,1,background_organ_value
MAOB,lung,-0.46703577369466426,LUAD,1,background_organ_value
MAOB,stomach,-0.5039551621073586,STAD,1,background_organ_value
MAOB,breast,-0.3148946433320805,BRCA,1,background_organ_value
MAOB,liver,-0.42227868929474255,LIHC,1,background_organ_value
MAOB,stomach,-0.48712125401991896,STAD,1,background_organ_value
MAOB,kidney,0.00533441892782257,KICH;KIRC;KIRP,3,background_organ_value
MAOB,thyroid,-0.3118726023922276,THCA,1,background_organ_value
MAOB,breast,0.1850170373132865,BRCA,1,background_organ_value
MAOB,colon,0.9109747143171144,COAD,1,background_organ_value
MAOB,kidney,0.3855877170272207,KICH;KIRC,2,background_organ_value
MAOB,liver,-1.1561707130679493,LIHC,1,background_organ_value
MAOB,prostate,-0.4639535430631421,PRAD,1,background_organ_value
MAOB,esophagus,-0.35584552545309217,ESCA,1,background_organ_value
MAOB,stomach,-0.4716131933162481,STAD,1,background_organ_value
MAOB,breast,-0.11193457641590704,BRCA,1,background_organ_value
MAOB,colon,0.20014418194556355,COAD,1,background_organ_value
MAOB,lung,0.27634287798737717,LUAD;LUSC,2,background_organ_value
MAOB,prostate,-0.09324492601486394,PRAD,1,background_organ_value
MAOB,stomach,0.13355977435998315,STAD,1,background_organ_value
MAOB,breast,0.3278531093884418,BRCA,1,background_organ_value
MAOB,kidney,0.5699790996114917,KIRP,1,background_organ_value
MAOB,breast,-0.26285993828201404,BRCA,1,background_organ_value
MAOB,colon,0.01278558614454497,COAD,1,background_organ_value
MAOB,kidney,0.3345412198231482,KICH;KIRC;KIRP,3,background_organ_value
MAOB,prostate,-0.2140981850791993,PRAD,1,background_organ_value
MAOB,stomach,0.4867320133788089,STAD,1,background_organ_value
MAOB,breast,0.16032860559062134,BRCA,1,background_organ_value
MAOB,colon,-0.7907585573504203,COAD,1,background_organ_value
MAOB,esophagus,0.1531237585953729,ESCA,1,background_organ_value
MAOB,kidney,0.05776053002302286,KICH;KIRC;KIRP,3,background_organ_value
MAOB,lung,0.2523967337756061,LUAD;LUSC,2,background_organ_value
MAOB,prostate,-0.010218377612699,PRAD,1,background_organ_value
MAOB,stomach,0.04367912760713367,STAD,1,background_organ_value
MAOB,breast,-0.536713056920868,BRCA,1,background_organ_value
MAOB,colon,-0.2396325286723576,COAD,1,background_organ_value
MAOB,esophagus,0.0154656922845076,ESCA,1,background_organ_value
MAOB,kidney,0.03896434312352068,KICH;KIRC;KIRP,3,background_organ_value
MAOB,lung,-0.5156781997504689,LUAD;LUSC,2,background_organ_value
MAOB,prostate,-0.4130180132323951,PRAD,1,background_organ_value
MAOB,stomach,0.00947555974251112,STAD,1,background_organ_value
MAOB,thyroid,-0.3411812422691362,THCA,1,background_organ_value
MAOB,breast,-0.6951637482152897,BRCA,1,background_organ_value
MAOB,colon,-0.0713018470737131,COAD,1,background_organ_value
MAOB,esophagus,-0.29303831808495195,ESCA,1,background_organ_value
MAOB,kidney,0.3708346152241548,KICH;KIRC;KIRP,3,background_organ_value
MAOB,lung,-0.19740693964329972,LUAD;LUSC,2,background_organ_value
MAOB,prostate,-0.22379037615980077,PRAD,1,background_organ_value
MAOB,liver,-0.5432430221588488,LIHC,1,background_organ_value
MAOB,thyroid,0.1910957109092834,THCA,1,background_organ_value
MAOB,breast,-0.8378045792319737,BRCA,1,background_organ_value
MAOB,esophagus,-0.40745035330529833,ESCA,1,background_organ_value
MAOB,lung,-0.3247522409738168,LUAD;LUSC,2,background_organ_value
MAOB,prostate,-0.6532798311383659,PRAD,1,background_organ_value
MAOB,stomach,-0.5948339770026941,STAD,1,background_organ_value
MAOB,esophagus,-0.944399214994688,ESCA,1,background_organ_value
MAOB,lung,-0.716189979386022,LUAD;LUSC,2,background_organ_value
MAOB,stomach,-1.0202961936696244,STAD,1,background_organ_value
MAOB,liver,-1.2988365253676646,LIHC,1,background_organ_value
MAOB,breast,-0.03252946409307338,BRCA,1,background_organ_value
MAOB,esophagus,0.20372889125624125,ESCA,1,background_organ_value
MAOB,prostate,0.10009480259610308,PRAD,1,background_organ_value
MAOB,stomach,0.0568168687872607,STAD,1,background_organ_value
MAOB,liver,-0.20863666084292157,LIHC,1,background_organ_value
MAOB,prostate,-0.21060968005494823,PRAD,1,background_organ_value
MAOB,stomach,-0.7093077675217452,STAD,1,background_organ_value
MAOB,colon,-1.8545399040603796,COAD,1,background_organ_value
MAOB,esophagus,-2.2101351455750673,ESCA,1,background_organ_value
MAOB,lung,-0.6656635775528664,LUAD;LUSC,2,background_organ_value
MAOB,stomach,-1.3490313686355588,STAD,1,background_organ_value
MAOB,colon,-0.5067381172823994,COAD,1,background_organ_value
MAOB,esophagus,-0.09669202023126253,ESCA,1,background_organ_value
MAOB,liver,-0.8635455144588814,LIHC,1,background_organ_value
MAOB,kidney,0.6184624337843947,KICH;KIRC;KIRP,3,background_organ_value
MAOB,liver,0.31101879476291877,LIHC,1,background_organ_value
MAOB,colon,-0.02393567532096394,COAD,1,background_organ_value
MAOB,breast,0.534985610084052,BRCA,1,background_organ_value
MAOB,colon,0.05177660896163295,COAD,1,background_organ_value
MAOB,esophagus,0.3062429180319118,ESCA,1,background_organ_value
MAOB,kidney,0.31485021597950796,KICH;KIRC,2,background_organ_value
MAOB,lung,0.5840069783924708,LUAD;LUSC,2,background_organ_value
MAOB,prostate,0.07699088378163343,PRAD,1,background_organ_value
MAOB,liver,-1.885070328567336,LIHC,1,background_organ_value
MAOB,colon,-1.6425976548894976,COAD,1,background_organ_value
MAOB,kidney,-0.3120847373287125,KICH;KIRC;KIRP,3,background_organ_value
MAOB,liver,0.9050222404522844,LIHC,1,background_organ_value
MAOB,colon,1.4623756581100318,COAD,1,background_organ_value
MAOB,esophagus,0.6353094856690953,ESCA,1,background_organ_value
MAOB,liver,0.06224873347547821,LIHC,1,background_organ_value
MAOB,lung,1.8660128199945674,LUAD;LUSC,2,background_organ_value
MAOB,thyroid,0.9407600224932208,THCA,1,background_organ_value
MAOB,colon,0.5478166380464163,COAD,1,background_organ_value
MAOB,kidney,1.0657907819015178,KICH,1,background_organ_value
MAOB,stomach,-0.24116351091348864,STAD,1,background_organ_value
MAOB,stomach,0.29959677211627833,STAD,1,background_organ_value
MAOB,thyroid,-0.17938754755995245,THCA,1,background_organ_value
MAOB,breast,0.5656781160907919,BRCA,1,background_organ_value
MAOB,prostate,0.381488757381343,PRAD,1,background_organ_value
MAOB,kidney,0.3083824700614192,KICH;KIRC;KIRP,3,background_organ_value
MAOB,lung,0.02080058513605701,LUAD;LUSC,2,background_organ_value
MAOB,prostate,-0.06472178981610352,PRAD,1,background_organ_value
MAOB,liver,0.05419980126980917,LIHC,1,background_organ_value
MAOB,breast,-0.4416384059988313,BRCA,1,background_organ_value
MAOB,esophagus,-0.27133843168179383,ESCA,1,background_organ_value
MAOB,colon,1.070768795562477,COAD,1,background_organ_value
MAOB,lung,1.4740477230458573,LUAD;LUSC,2,background_organ_value
MAOB,stomach,1.159035105941713,STAD,1,background_organ_value
MAOB,stomach,-0.5507261020571673,STAD,1,background_organ_value
MAOB,liver,-0.15511061116445948,LIHC,1,background_organ_value
MAOB,kidney,0.36608984596490274,KICH;KIRC;KIRP,3,background_organ_value
MAOB,stomach,-1.9264240082464337,STAD,1,background_organ_value
MAOB,kidney,0.36655314224175783,KIRC;KIRP,2,background_organ_value
MAOB,liver,0.08861753311094785,LIHC,1,background_organ_value
MAOB,liver,0.23831416123602495,LIHC,1,background_organ_value
MAOB,liver,0.721002054972353,LIHC,1,background_organ_value
MAOB,breast,-0.06704400190252761,BRCA,1,background_organ_value
MAOB,kidney,-0.17300310163426097,KIRC;KIRP,2,background_organ_value
MAOB,liver,-0.20471249802559963,LIHC,1,background_organ_value
MAOB,breast,-0.22958668648974156,BRCA,1,background_organ_value
MAOB,colon,-0.8824576427177324,COAD,1,background_organ_value
MAOB,esophagus,-0.2555717640469914,ESCA,1,background_organ_value
MAOB,kidney,-0.03902724841731459,KICH;KIRC;KIRP,3,background_organ_value
MAOB,liver,-0.12207235418207137,LIHC,1,background_organ_value
MAOB,lung,0.1162915978615628,LUAD;LUSC,2,background_organ_value
MAOB,prostate,-0.05387399315730245,PRAD,1,background_organ_value
MAOB,breast,0.26491660326205496,BRCA,1,background_organ_value
MAOB,stomach,0.7167296967163277,STAD,1,background_organ_value
MAOB,thyroid,0.8935550165007504,THCA,1,background_organ_value
MAOB,kidney,-0.7771975850817614,KICH;KIRC;KIRP,3,background_organ_value
MAOB,liver,-0.6948517810199915,LIHC,1,background_organ_value
MAOB,breast,-0.1460065870099653,BRCA,1,background_organ_value
MAOB,colon,-0.4327374904588208,COAD,1,background_organ_value
MAOB,esophagus,-0.594327724509739,ESCA,1,background_organ_value
MAOB,kidney,-0.7240618637271169,KICH;KIRC;KIRP,3,background_organ_value
MAOB,liver,-0.9270397666607808,LIHC,1,background_organ_value
MAOB,lung,-0.5382912334199458,LUAD;LUSC,2,background_organ_value
MAOB,prostate,-0.11378129657019176,PRAD,1,background_organ_value
MAOB,stomach,0.2966241746705251,STAD,1,background_organ_value
MAOB,esophagus,-0.09839898826342618,ESCA,1,background_organ_value
MAOB,liver,1.3606608057630396,LIHC,1,background_organ_value
MAOB,esophagus,0.1082356358940464,ESCA,1,background_organ_value
MAOB,stomach,0.19999783552829953,STAD,1,background_organ_value
MAOB,kidney,-1.7109024783498832,KIRP,1,background_organ_value
MAOB,liver,-2.137745955713474,LIHC,1,background_organ_value
MAOB,esophagus,-0.28632896027560967,ESCA,1,background_organ_value
MAOB,kidney,-0.05198421536984497,KICH;KIRC;KIRP,3,background_organ_value
MAOB,prostate,-0.21503656998543955,PRAD,1,background_organ_value
MAOB,breast,0.04449023970731995,BRCA,1,background_organ_value
MAOB,kidney,-0.1287140637975965,KICH;KIRC;KIRP,3,background_organ_value
MAOB,lung,-0.18517944010116333,LUAD;LUSC,2,background_organ_value
MAOB,kidney,1.0260848811503052,KIRC;KIRP,2,background_organ_value
MAOB,liver,0.4045389523074054,LIHC,1,background_organ_value
MAOB,breast,0.32756642024058885,BRCA,1,background_organ_value
MAOB,kidney,0.24773493525639284,KICH;KIRC;KIRP,3,background_organ_value
MAOB,liver,0.3645572120830016,LIHC,1,background_organ_value
MAOB,prostate,0.15648512218535876,PRAD,1,background_organ_value
MAOB,liver,0.6299013933571002,LIHC,1,background_organ_value
MAOB,breast,0.6123219185139734,BRCA,1,background_organ_value
MAOB,colon,1.2066423039217613,COAD,1,background_organ_value
MAOB,kidney,0.2450945576100834,KICH;KIRC;KIRP,3,background_organ_value
MAOB,lung,0.9796353017158215,LUAD;LUSC,2,background_organ_value
MAOB,prostate,0.21381777192584037,PRAD,1,background_organ_value
MAOB,thyroid,-1.2469226845613397,THCA,1,background_organ_value
MAOB,breast,-0.01191487374768967,BRCA,1,background_organ_value
MAOB,stomach,0.7849572283567101,STAD,1,background_organ_value
MAOB,colon,0.769881144157701,COAD,1,background_organ_value
MAOB,esophagus,0.5387524982913955,ESCA,1,background_organ_value
MAOB,lung,0.7538656409057467,LUAD;LUSC,2,background_organ_value
MAOB,prostate,0.21740161796580904,PRAD,1,background_organ_value
MAOB,breast,0.4726450339150707,BRCA,1,background_organ_value
MAOB,colon,1.0470820401320622,COAD,1,background_organ_value
MAOB,esophagus,0.0438501493602282,ESCA,1,background_organ_value
MAOB,kidney,0.36522275063068743,KICH;KIRC;KIRP,3,background_organ_value
MAOB,liver,0.0994114849860001,LIHC,1,background_organ_value
MAOB,lung,0.49277876670994025,LUAD;LUSC,2,background_organ_value
MAOB,prostate,0.22968457536640335,PRAD,1,background_organ_value
MAOB,stomach,0.369924110861045,STAD,1,background_organ_value
MAOB,breast,0.7047459215622471,BRCA,1,background_organ_value
MAOB,colon,0.336232090503378,COAD,1,background_organ_value
MAOB,kidney,0.5722222172278971,KICH;KIRC;KIRP,3,background_organ_value
MAOB,prostate,0.11591665548519398,PRAD,1,background_organ_value
MAOB,stomach,0.27026465010379797,STAD,1,background_organ_value
MAOB,breast,0.9435526660603852,BRCA,1,background_organ_value
MAOB,lung,-0.8198420457704836,LUAD;LUSC,2,background_organ_value
MAOB,prostate,0.1736739384244233,PRAD,1,background_organ_value
MAOB,stomach,-0.3928203768735856,STAD,1,background_organ_value
