background_gene_id,background_gene_symbol,n_coverage,covered_cancers,n_loss,loss_fraction,n_gain,gain_fraction,median_logFC,mean_logFC,mean_matching_distance,maximum_matching_distance,target_gene,n_target_cancers,coverage_fraction,eligible_primary_null
ENSG00000133935,ERG28,9,COAD;KICH;KIRC;KIRP;LIHC;LUAD;LUSC;PRAD;STAD,1,0.1111111111111111,1,0.1111111111111111,-0.0518191745519857,-0.05402352559813623,0.8164509551908318,1.109223729424363,MAOB,12,0.75,FALSE
ENSG00000162337,LRP5,9,BRCA;ESCA;KICH;KIRC;KIRP;LIHC;LUAD;LUSC;PRAD,1,0.1111111111111111,0,0,0.0062711645776106165,-0.055580261598523466,0.794712386996292,0.9765340991991641,MAOB,12,0.75,FALSE
ENSG00000163636,PSMD6,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,1,0.1111111111111111,0,0,0.04203521885932103,-0.023360472099835303,0.5697548782389049,0.7603897391950281,MAOB,12,0.75,FALSE
ENSG00000171298,GAA,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LIHC;PRAD;STAD,1,0.1111111111111111,1,0.1111111111111111,0.06571943891144037,0.12980131257439134,0.8474633842721504,1.3499576781218905,MAOB,12,0.75,FALSE
ENSG00000146729,NIPSNAP2,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,1,0.1111111111111111,1,0.1111111111111111,0.07176285186192358,0.10690072465372573,0.4777107461967597,0.83933331011479,MAOB,12,0.75,FALSE
ENSG00000173402,DAG1,9,BRCA;ESCA;KICH;KIRC;KIRP;LIHC;LUAD;LUSC;PRAD,1,0.1111111111111111,0,0,0.09539183303730861,0.02516534514441871,0.7729880355011127,1.6277605804989017,MAOB,12,0.75,FALSE
ENSG00000113583,C5orf15,9,BRCA;KICH;KIRC;KIRP;LIHC;LUAD;LUSC;PRAD;STAD,1,0.1111111111111111,1,0.1111111111111111,0.15398565901433883,0.08599588448947465,0.9071303160881692,1.590962611351989,MAOB,12,0.75,FALSE
ENSG00000082153,BZW1,9,BRCA;ESCA;KICH;KIRC;LIHC;LUAD;LUSC;PRAD;STAD,1,0.1111111111111111,2,0.2222222222222222,0.16025101892187996,0.11786273360943873,0.9678862128436663,1.4695559745265432,MAOB,12,0.75,FALSE
ENSG00000137161,CNPY3,9,BRCA;COAD;KICH;KIRC;KIRP;LIHC;LUAD;LUSC;PRAD,1,0.1111111111111111,4,0.4444444444444444,0.2307974396436113,0.3143472985869753,0.7924316712035598,1.2301882533763597,MAOB,12,0.75,FALSE
ENSG00000074695,LMAN1,9,BRCA;COAD;KICH;KIRC;KIRP;LIHC;LUAD;LUSC;PRAD,1,0.1111111111111111,3,0.3333333333333333,0.3574547946953303,0.25131770168184897,0.6338562122471116,0.8556391185194624,MAOB,12,0.75,FALSE
ENSG00000178741,COX5A,9,BRCA;ESCA;KICH;KIRC;KIRP;LIHC;LUAD;LUSC;PRAD,1,0.1111111111111111,2,0.2222222222222222,0.3666354450031412,0.29049822948817466,0.7746379970781998,0.9716985455794197,MAOB,12,0.75,FALSE
ENSG00000113758,DBN1,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,1,0.1111111111111111,3,0.3333333333333333,0.37477153251066553,0.3478718771509489,0.8150962448092292,0.9140294795577137,MAOB,12,0.75,FALSE
ENSG00000170540,ARL6IP1,9,BRCA;KICH;KIRC;KIRP;LIHC;LUAD;LUSC;PRAD;STAD,1,0.1111111111111111,4,0.4444444444444444,0.4071117031791303,0.36463185252315333,0.6099544932204949,1.0852842164849767,MAOB,12,0.75,FALSE
ENSG00000173473,SMARCC1,9,BRCA;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,1,0.1111111111111111,3,0.3333333333333333,0.4201611428486136,0.23732198851869468,0.8129216112020611,1.0697123383428353,MAOB,12,0.75,FALSE
ENSG00000147684,NDUFB9,9,BRCA;ESCA;KICH;KIRC;KIRP;LIHC;LUAD;LUSC;PRAD,1,0.1111111111111111,3,0.3333333333333333,0.4233048612035294,0.32335512166675895,0.8997210697625032,1.1205118588607792,MAOB,12,0.75,FALSE
ENSG00000206053,JPT2,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LIHC;LUAD;LUSC,1,0.1111111111111111,4,0.4444444444444444,0.558961272693477,0.5373331232791759,0.8108454495251588,1.5798013322352684,MAOB,12,0.75,FALSE
ENSG00000074964,ARHGEF10L,9,ESCA;KICH;KIRC;KIRP;LIHC;LUAD;LUSC;PRAD;STAD,0,0,0,0,-0.49680198609405324,-0.3476198193940029,0.7477861196588301,0.9854606619474456,MAOB,12,0.75,FALSE
ENSG00000166848,TERF2IP,9,BRCA;COAD;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,0,0,0,0,-0.14269810140973405,-0.13286620444426403,0.538955515892629,0.8126661215849716,MAOB,12,0.75,FALSE
ENSG00000140995,DEF8,9,COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,0,0,2,0.2222222222222222,-0.13926189066892525,0.06931079263122697,0.791039342335303,1.1471053266683664,MAOB,12,0.75,FALSE
ENSG00000089006,SNX5,9,BRCA;COAD;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,0,0,0,0,-0.12495224854691003,-0.036261227562024795,0.7445553506141943,1.0856269688459397,MAOB,12,0.75,FALSE
ENSG00000130560,UBAC1,9,COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,0,0,2,0.2222222222222222,-0.10647500292870868,0.09400313426314087,0.7250261083880336,0.9857224408429631,MAOB,12,0.75,FALSE
ENSG00000086666,ZFAND6,9,BRCA;COAD;KICH;KIRC;KIRP;LIHC;LUAD;LUSC;PRAD,0,0,0,0,-0.10582530553983402,-0.07644415958400322,0.9143366976847,1.5302424564464387,MAOB,12,0.75,FALSE
ENSG00000140374,ETFA,9,BRCA;ESCA;KICH;KIRC;KIRP;LIHC;LUAD;LUSC;PRAD,0,0,0,0,-0.09644994730912719,-0.031307655569946816,0.721829214510067,0.7982320895889061,MAOB,12,0.75,FALSE
ENSG00000065150,IPO5,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,1,0.1111111111111111,-0.09499169896646933,0.08782875460062244,0.6420613335774434,0.951283658686759,MAOB,12,0.75,FALSE
ENSG00000141644,MBD1,9,BRCA;COAD;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,0,0,0,0,-0.01367897726667478,0.0011374925454141944,0.808015006072264,1.0832212793283356,MAOB,12,0.75,FALSE
ENSG00000151929,BAG3,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,0,0,-0.00535312054216607,-0.10703551432413172,0.6547750690130535,0.7763295382570302,MAOB,12,0.75,FALSE
ENSG00000095787,WAC,9,BRCA;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,0,0,0,0,0.006008077070888232,-0.05267820319914145,0.7277919380597809,1.1069645862676678,MAOB,12,0.75,FALSE
ENSG00000107140,TESK1,9,BRCA;COAD;ESCA;KICH;KIRP;LUAD;LUSC;PRAD;STAD,0,0,1,0.1111111111111111,0.013668902435034014,0.08084821480789035,0.7595808926456605,1.050421312219966,MAOB,12,0.75,FALSE
ENSG00000129515,SNX6,9,BRCA;COAD;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,0,0,0,0,0.03539830337288989,0.020748573820581505,0.7672857204157973,1.1072930551651372,MAOB,12,0.75,FALSE
ENSG00000137200,CMTR1,9,BRCA;COAD;ESCA;KICH;KIRC;LUAD;LUSC;PRAD;STAD,0,0,0,0,0.04413998059181843,0.05920994535264264,0.7138317874721491,1.0044909032678535,MAOB,12,0.75,FALSE
ENSG00000143442,POGZ,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;STAD,0,0,0,0,0.0481123226985606,0.024396640292800673,0.8903677747944825,1.1054735916138727,MAOB,12,0.75,FALSE
ENSG00000113387,SUB1,9,BRCA;COAD;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,0,0,1,0.1111111111111111,0.05790400934953868,0.15529372275933942,0.5184770802525157,0.9517876945842718,MAOB,12,0.75,FALSE
ENSG00000185000,DGAT1,9,BRCA;ESCA;KICH;KIRC;KIRP;LIHC;LUAD;LUSC;PRAD,0,0,3,0.3333333333333333,0.06071436910556777,0.19361108115552855,0.8738946717166052,1.3722843802085385,MAOB,12,0.75,FALSE
ENSG00000182952,HMGN4,9,BRCA;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,0,0,0,0,0.06970954031538346,-6.798192916774859e-4,0.8694937680902798,0.9624183089572229,MAOB,12,0.75,FALSE
ENSG00000079432,CIC,9,BRCA;COAD;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,0,0,1,0.1111111111111111,0.0859111778636555,0.1683293096308551,0.7179161367531499,0.9262674937909644,MAOB,12,0.75,FALSE
ENSG00000114978,MOB1A,9,BRCA;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,0,0,0,0,0.09004921980587789,0.07585959738569117,0.5940851400645207,1.151889327541039,MAOB,12,0.75,FALSE
ENSG00000066322,ELOVL1,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,0,0,0.09062629254414183,0.06860836303875653,0.5898036290072263,0.9236855263433708,MAOB,12,0.75,FALSE
ENSG00000108848,LUC7L3,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,0,0,0.09366756516011798,0.056188280191113445,0.699052319419536,0.8723680258797043,MAOB,12,0.75,FALSE
ENSG00000138768,USO1,9,BRCA;COAD;KICH;KIRC;KIRP;LIHC;LUAD;LUSC;PRAD,0,0,1,0.1111111111111111,0.10750971203250988,0.15476887926670785,0.6145223113297931,1.372445556465517,MAOB,12,0.75,FALSE
ENSG00000136813,ECPAS,9,BRCA;COAD;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,0,0,0,0,0.10909005267003995,0.09217006498042406,0.6721806970502969,0.9741748031513882,MAOB,12,0.75,FALSE
ENSG00000112695,COX7A2,9,BRCA;ESCA;KICH;KIRC;KIRP;LIHC;LUAD;LUSC;PRAD,0,0,1,0.1111111111111111,0.1109360162080208,0.1386611627174288,0.8559636632828893,1.1214907332849045,MAOB,12,0.75,FALSE
ENSG00000138448,ITGAV,9,BRCA;COAD;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,0,0,2,0.2222222222222222,0.11695902535921161,0.2201282724837123,0.7932228744887576,0.9834918057821155,MAOB,12,0.75,FALSE
ENSG00000124098,FAM210B,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LIHC;LUAD;LUSC,0,0,1,0.1111111111111111,0.13817821145424602,0.08193330273492226,0.6991383774100303,1.2738815163716128,MAOB,12,0.75,FALSE
ENSG00000064726,BTBD1,9,BRCA;COAD;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,0,0,1,0.1111111111111111,0.16133397138768635,0.14472865029119117,0.5796965494940547,0.8137154283975808,MAOB,12,0.75,FALSE
ENSG00000122642,FKBP9,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,1,0.1111111111111111,0.19569922440267282,0.23055983271990071,0.6274226142578139,0.8026331108369708,MAOB,12,0.75,FALSE
ENSG00000121057,AKAP1,9,BRCA;ESCA;KICH;KIRC;KIRP;LIHC;LUAD;LUSC;PRAD,0,0,1,0.1111111111111111,0.2044115174155009,0.0911940870059547,0.8387759565679151,1.3543929830840127,MAOB,12,0.75,FALSE
ENSG00000144567,RETREG2,9,BRCA;KICH;KIRC;KIRP;LIHC;LUAD;LUSC;PRAD;STAD,0,0,0,0,0.20970945152081133,0.21466996769881488,0.6050772949943883,1.574969245050094,MAOB,12,0.75,FALSE
ENSG00000068400,GRIPAP1,9,COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,0,0,0,0,0.222085861005565,0.18269683942472387,0.6916024357796252,1.1309058916488877,MAOB,12,0.75,FALSE
ENSG00000102241,HTATSF1,9,BRCA;COAD;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,0,0,0,0,0.22507992829849816,0.11061369969924027,0.6950930936615948,0.8917702651647811,MAOB,12,0.75,FALSE
ENSG00000125818,PSMF1,9,BRCA;ESCA;KICH;KIRC;KIRP;LIHC;LUAD;LUSC;PRAD,0,0,0,0,0.2280575671011713,0.14628735329494305,0.7052754372296619,1.3497897880561032,MAOB,12,0.75,FALSE
ENSG00000124795,DEK,9,BRCA;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,0,0,1,0.1111111111111111,0.23032493933867315,0.2348861727012773,0.7136042311139106,1.0044596625225708,MAOB,12,0.75,FALSE
ENSG00000003056,M6PR,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,0,0,0.2399520017641532,0.21574439494476683,0.716754042381833,0.8482888227292638,MAOB,12,0.75,FALSE
ENSG00000106803,SEC61B,9,BRCA;COAD;KICH;KIRC;KIRP;LIHC;LUAD;LUSC;PRAD,0,0,0,0,0.24721417514776536,0.2491549235727755,0.8365614278922612,0.9583599705409681,MAOB,12,0.75,FALSE
ENSG00000149218,ENDOD1,9,BRCA;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,0,0,1,0.1111111111111111,0.24797739497542806,0.21929295976347385,0.7209578702653148,0.9619597783356884,MAOB,12,0.75,FALSE
ENSG00000166987,MBD6,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,0,0,0.25862805629831825,0.24288127598455145,0.628997481253791,1.1067144777467628,MAOB,12,0.75,FALSE
ENSG00000114850,SSR3,9,BRCA;ESCA;KICH;KIRC;KIRP;LIHC;LUAD;LUSC;PRAD,0,0,0,0,0.29172124091932033,0.22977459335527692,0.6993139616780819,1.3536832270043246,MAOB,12,0.75,FALSE
ENSG00000064607,SUGP2,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;STAD,0,0,1,0.1111111111111111,0.3011143862708683,0.25324165391759407,0.7138251132074208,1.0453644900638752,MAOB,12,0.75,FALSE
ENSG00000198856,OSTC,9,BRCA;COAD;KICH;KIRC;KIRP;LIHC;LUAD;LUSC;PRAD,0,0,4,0.4444444444444444,0.3046267886840356,0.40093333086999994,0.6300393743133323,0.940001096033285,MAOB,12,0.75,FALSE
ENSG00000133275,CSNK1G2,9,BRCA;COAD;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,0,0,3,0.3333333333333333,0.3114036941867854,0.42339620528381794,0.6299960686911862,0.9960675288147616,MAOB,12,0.75,FALSE
ENSG00000146701,MDH2,9,BRCA;ESCA;KICH;KIRC;KIRP;LIHC;LUAD;LUSC;PRAD,0,0,3,0.3333333333333333,0.317097382063682,0.4452846867177992,0.7325523416935569,0.9672115733537118,MAOB,12,0.75,FALSE
ENSG00000132823,OSER1,9,BRCA;COAD;ESCA;KICH;KIRC;LUAD;LUSC;PRAD;STAD,0,0,2,0.2222222222222222,0.3328761037564522,0.35233009988089176,0.6423008757089377,0.9105973574298564,MAOB,12,0.75,FALSE
ENSG00000179222,MAGED1,9,BRCA;COAD;KICH;KIRC;KIRP;LIHC;LUAD;LUSC;PRAD,0,0,3,0.3333333333333333,0.34534744491676245,0.389430026431054,0.7025100780771435,1.4909721213326437,MAOB,12,0.75,FALSE
ENSG00000204356,NELFE,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,0,0,0.3810443460081299,0.21962381531310457,0.5568790461199155,1.0011398637202658,MAOB,12,0.75,FALSE
ENSG00000149091,DGKZ,9,BRCA;COAD;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,0,0,4,0.4444444444444444,0.3848559904569807,0.4451558918586507,0.7806041618589658,0.9946504068518076,MAOB,12,0.75,FALSE
ENSG00000179526,SHARPIN,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,2,0.2222222222222222,0.387665652500367,0.42656175026417126,0.7539463545646107,1.0182102715116832,MAOB,12,0.75,FALSE
ENSG00000042753,AP2S1,9,BRCA;COAD;KICH;KIRC;KIRP;LIHC;LUAD;LUSC;PRAD,0,0,2,0.2222222222222222,0.4014047743400804,0.4542254059390488,0.7576847353208586,1.2556431446102694,MAOB,12,0.75,FALSE
ENSG00000126067,PSMB2,9,BRCA;KICH;KIRC;KIRP;LIHC;LUAD;LUSC;PRAD;STAD,0,0,2,0.2222222222222222,0.4050785583320225,0.33868597075509277,0.9180245867975394,1.479425727876634,MAOB,12,0.75,FALSE
ENSG00000185122,HSF1,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,3,0.3333333333333333,0.4061420116474772,0.46281513467518365,0.7812264645910413,0.9002059083858118,MAOB,12,0.75,FALSE
ENSG00000106554,CHCHD3,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;STAD,0,0,1,0.1111111111111111,0.4169206279174176,0.30614614272851254,0.8176424236967258,1.1142024956818595,MAOB,12,0.75,FALSE
ENSG00000175550,DRAP1,9,COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,0,0,1,0.1111111111111111,0.4263230930906358,0.34665957810436265,0.8603667557911718,1.0063727100689945,MAOB,12,0.75,FALSE
ENSG00000160685,ZBTB7B,9,BRCA;ESCA;KICH;KIRC;KIRP;LIHC;LUAD;LUSC;PRAD,0,0,2,0.2222222222222222,0.4409055729647555,0.3200121143599442,0.8585151215875749,1.5630015610581358,MAOB,12,0.75,FALSE
ENSG00000170027,YWHAG,9,BRCA;KICH;KIRC;KIRP;LIHC;LUAD;LUSC;PRAD;STAD,0,0,3,0.3333333333333333,0.44191177292740846,0.49273718427537083,0.7613537688608214,1.5819554280039032,MAOB,12,0.75,FALSE
ENSG00000179262,RAD23A,9,BRCA;ESCA;KICH;KIRC;KIRP;LIHC;LUAD;LUSC;PRAD,0,0,2,0.2222222222222222,0.4742792555372604,0.33194691411462396,0.8315978876802783,1.56911323443386,MAOB,12,0.75,FALSE
ENSG00000125977,EIF2S2,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,2,0.2222222222222222,0.4773912080979643,0.4598509593911226,0.6255902182507403,0.7877279766118479,MAOB,12,0.75,FALSE
ENSG00000116221,MRPL37,9,BRCA;COAD;KICH;KIRC;KIRP;LIHC;LUAD;LUSC;PRAD,0,0,3,0.3333333333333333,0.47938105096727135,0.40813929246452646,0.8457119892833695,1.157736979572002,MAOB,12,0.75,FALSE
ENSG00000198176,TFDP1,9,BRCA;COAD;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,0,0,3,0.3333333333333333,0.5180429978842962,0.366772541953701,0.7367233324668887,0.9654428318000802,MAOB,12,0.75,FALSE
ENSG00000090621,PABPC4,9,BRCA;COAD;KICH;KIRC;KIRP;LIHC;LUAD;LUSC;PRAD,0,0,4,0.4444444444444444,0.532740790927334,0.4517282466078353,0.8224632114378612,1.5521397672301707,MAOB,12,0.75,FALSE
ENSG00000170515,PA2G4,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,4,0.4444444444444444,0.5401912454602918,0.5825220198501317,0.6367947845339968,0.9011824456410881,MAOB,12,0.75,FALSE
ENSG00000102225,CDK16,9,BRCA;COAD;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,0,0,4,0.4444444444444444,0.5502279312365542,0.46867691081702567,0.5629756560175541,0.9838044738637876,MAOB,12,0.75,FALSE
ENSG00000100632,ERH,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,4,0.4444444444444444,0.5549105620859635,0.43641703018284567,0.6704775463732809,0.955316981795769,MAOB,12,0.75,FALSE
ENSG00000165802,NSMF,9,COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,0,0,5,0.5555555555555556,0.5943115935042975,0.5643566056026489,0.7265553426786341,0.9813453578739898,MAOB,12,0.75,FALSE
ENSG00000114686,MRPL3,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,5,0.5555555555555556,0.6419929676139956,0.6233988882540572,0.7361306412776103,1.1520053997498096,MAOB,12,0.75,FALSE
ENSG00000074842,MYDGF,9,BRCA;COAD;KICH;KIRC;KIRP;LIHC;LUAD;LUSC;PRAD,0,0,5,0.5555555555555556,0.6807508700501842,0.6571687288344936,0.7670805534076813,0.8540584124980908,MAOB,12,0.75,FALSE
ENSG00000071462,BUD23,9,BRCA;COAD;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,0,0,5,0.5555555555555556,0.6935557618491878,0.536385949185528,0.7614129658522416,1.0109997945479434,MAOB,12,0.75,FALSE
ENSG00000166226,CCT2,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,5,0.5555555555555556,0.6949855338015325,0.5471344684214634,0.46461322921124393,0.8625075173968418,MAOB,12,0.75,FALSE
ENSG00000204394,VARS1,9,BRCA;COAD;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,0,0,6,0.6666666666666666,0.7294545666187777,0.7260656082198081,0.7682499014764282,1.101337855969767,MAOB,12,0.75,FALSE
ENSG00000122565,CBX3,9,BRCA;COAD;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,0,0,6,0.6666666666666666,0.8491983060699239,0.754862804486897,0.5429037467975092,0.9097625838715638,MAOB,12,0.75,FALSE
ENSG00000179051,RCC2,9,BRCA;COAD;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,0,0,5,0.5555555555555556,0.9387405997612336,0.7792672003679084,0.7711214124010325,0.9887411668168953,MAOB,12,0.75,FALSE
ENSG00000168309,FAM107A,8,BRCA;COAD;ESCA;KICH;KIRC;KIRP;PRAD;STAD,8,1,0,0,-3.1087444046096735,-2.682952032491673,0.7091430068072799,1.0721878817975785,MAOB,12,0.6666666666666666,FALSE
ENSG00000107562,CXCL12,8,ESCA;KICH;KIRC;KIRP;LIHC;LUAD;LUSC;STAD,8,1,0,0,-1.8128536850519186,-2.145586589403678,0.6169550047563307,0.8582616430705211,MAOB,12,0.6666666666666666,FALSE
ENSG00000156298,TSPAN7,8,BRCA;COAD;KICH;KIRC;KIRP;LUAD;LUSC;STAD,7,0.875,1,0.125,-2.283142964102108,-1.7522930856461674,0.8316123218343654,0.9953475522034464,MAOB,12,0.6666666666666666,FALSE
ENSG00000159200,RCAN1,8,BRCA;KICH;KIRC;KIRP;LIHC;LUAD;LUSC;STAD,7,0.875,0,0,-1.6217732910856189,-1.5583122496072157,0.8242262515749341,0.9608554821772531,MAOB,12,0.6666666666666666,FALSE
ENSG00000102409,BEX4,8,COAD;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,7,0.875,0,0,-0.9349677069692992,-1.1251455791721674,0.6803637473507287,0.793835429060703,MAOB,12,0.6666666666666666,FALSE
ENSG00000166912,MTMR10,8,BRCA;COAD;KICH;KIRC;KIRP;LUAD;LUSC;STAD,7,0.875,0,0,-0.8275513724051897,-0.8054217263229846,0.8022457808652469,1.0209232853227463,MAOB,12,0.6666666666666666,FALSE
ENSG00000072210,ALDH3A2,8,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LIHC;LUSC,7,0.875,0,0,-0.6505456542904031,-0.7243175870993408,0.5959779827926593,0.889393533251001,MAOB,12,0.6666666666666666,FALSE
ENSG00000117054,ACADM,8,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LIHC;LUAD,6,0.75,0,0,-1.1911709947938238,-1.0141783411736962,0.767961125768899,0.9387263128325096,MAOB,12,0.6666666666666666,FALSE
ENSG00000152642,GPD1L,8,BRCA;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,6,0.75,1,0.125,-0.9303559765796748,-0.8887655341299342,0.7120518419001479,0.7801920191559062,MAOB,12,0.6666666666666666,FALSE
ENSG00000160888,IER2,8,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LIHC;PRAD,5,0.625,1,0.125,-0.6954330350880134,-0.5253722455107341,0.8781577010942793,1.5431915966127674,MAOB,12,0.6666666666666666,FALSE
ENSG00000132688,NES,8,BRCA;COAD;ESCA;KICH;KIRC;KIRP;PRAD;STAD,4,0.5,0,0,-0.6879139507886918,-0.8561054945858408,0.7999274973705948,0.8851695785049823,MAOB,12,0.6666666666666666,FALSE
ENSG00000148700,ADD3,8,BRCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,4,0.5,0,0,-0.6415743817946682,-0.6474504236474743,0.4622254816687777,0.8133254229079471,MAOB,12,0.6666666666666666,FALSE
ENSG00000136848,DAB2IP,8,BRCA;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,4,0.5,1,0.125,-0.6322392294197803,-0.42459176154994516,0.7451004552916759,1.0465818131245836,MAOB,12,0.6666666666666666,FALSE
ENSG00000065054,SLC9A3R2,8,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LIHC;PRAD,4,0.5,1,0.125,-0.5061426377534,-0.5959431684276877,0.763095101829932,0.9264438985811506,MAOB,12,0.6666666666666666,FALSE
ENSG00000211584,SLC48A1,8,COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;STAD,3,0.375,0,0,-0.5067496026107302,-0.48405027989407345,0.6063103673860115,0.8921484372421176,MAOB,12,0.6666666666666666,FALSE
ENSG00000116473,RAP1A,8,BRCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,3,0.375,0,0,-0.4564403415439716,-0.5022633259433026,0.824754788342664,1.0527027541842418,MAOB,12,0.6666666666666666,FALSE
ENSG00000120896,SORBS3,8,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LIHC;STAD,3,0.375,0,0,-0.4012599591835877,-0.398888711566441,0.712938126362077,1.3275561278205796,MAOB,12,0.6666666666666666,FALSE
ENSG00000174684,B4GAT1,8,COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,3,0.375,0,0,-0.39104355773066946,-0.39243972821480366,0.5526974100156835,0.7792691494952012,MAOB,12,0.6666666666666666,FALSE
ENSG00000153250,RBMS1,8,BRCA;COAD;ESCA;KICH;KIRC;KIRP;PRAD;STAD,3,0.375,0,0,-0.35899323896512836,-0.4455074696907943,0.8416484652667585,0.9439382280635811,MAOB,12,0.6666666666666666,FALSE
ENSG00000125648,SLC25A23,8,ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,3,0.375,1,0.125,-0.35128002560587934,-0.3162245311409211,0.5652070733710451,1.070742485711726,MAOB,12,0.6666666666666666,FALSE
ENSG00000114626,ABTB1,8,BRCA;COAD;ESCA;KICH;LUAD;LUSC;PRAD;STAD,3,0.375,0,0,-0.34606555977068354,-0.3521327883188971,0.7745884564491674,1.0327845692636817,MAOB,12,0.6666666666666666,FALSE
ENSG00000141258,SGSM2,8,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC,3,0.375,0,0,-0.334740566021826,-0.25363017848037317,0.7393995801439919,1.1517875688004804,MAOB,12,0.6666666666666666,FALSE
